CHROM	START	STOP	PEAK
Cp4.1LG06	4406221	4406596	3.76706
Cp4.1LG06	4406221	4406596	3.48948
Cp4.1LG06	4451527	4451775	3.05069
Cp4.1LG06	4465526	4466513	3.96488
Cp4.1LG06	4470664	4470843	3.30066
Cp4.1LG06	4701249	4701769	4.83855
Cp4.1LG06	4701249	4701769	6.73704
Cp4.1LG06	4711989	4712064	3.14148
Cp4.1LG06	4780390	4780594	3.14651
Cp4.1LG06	4875366	4876394	5.69005
Cp4.1LG06	4893536	4893716	3.22227
Cp4.1LG06	5091251	5091694	3.40852
Cp4.1LG06	5230844	5231337	5.48226
Cp4.1LG06	5273425	5276954	3.68459
Cp4.1LG06	5277011	5299182	5.80739
Cp4.1LG06	5310828	5312277	6.51362
Cp4.1LG06	5327388	5327646	3.84129
Cp4.1LG06	5433967	5434136	4.86922
Cp4.1LG06	5467891	5468331	13.68510
Cp4.1LG06	5467891	5468331	4.03775
Cp4.1LG06	5480524	5481027	3.34555
Cp4.1LG06	5485786	5486085	3.73491
Cp4.1LG06	5581921	5582058	3.38755
Cp4.1LG06	5611179	5611760	6.83791
Cp4.1LG06	5674227	5674718	6.03896
Cp4.1LG06	5674782	5674880	6.57176
Cp4.1LG06	5674782	5674880	6.80689
Cp4.1LG06	5674887	5674942	3.17569
Cp4.1LG06	5680119	5680336	3.49218
Cp4.1LG06	5730253	5730376	3.04801
Cp4.1LG06	5743779	5744085	4.36922
Cp4.1LG06	5743779	5744085	3.29430
Cp4.1LG06	5755415	5755602	5.30822
Cp4.1LG06	5755415	5755602	3.66339
Cp4.1LG06	5762348	5762456	3.05993
Cp4.1LG06	5770778	5772619	4.05385
Cp4.1LG06	5865856	5870820	3.47503
Cp4.1LG06	5884083	5884314	5.43105
Cp4.1LG06	5899886	5900186	5.17240
Cp4.1LG06	5905731	5905898	5.78793
Cp4.1LG06	5965075	5965989	3.00657
Cp4.1LG06	5972201	5972231	4.58153
Cp4.1LG06	6017781	6018121	3.71279
Cp4.1LG06	6029968	6032779	3.24335
Cp4.1LG06	6060661	6061002	3.04080
Cp4.1LG06	6095170	6129290	6.01903
Cp4.1LG06	6505242	6505829	3.63689
Cp4.1LG06	6508771	6509199	3.92284
Cp4.1LG06	6526640	6527342	5.01002
Cp4.1LG06	6527398	6528183	4.82420
Cp4.1LG06	6547119	6550847	8.91763
Cp4.1LG06	6547119	6550847	9.19480
Cp4.1LG06	6547119	6550847	8.63079
Cp4.1LG06	6562112	6571080	10.45434
Cp4.1LG06	6609961	6611284	3.37624
Cp4.1LG06	6661124	6661203	3.28523
Cp4.1LG06	6666186	6667005	6.51231
Cp4.1LG06	6667005	6670495	3.10723
Cp4.1LG06	6672789	6672998	3.60747
Cp4.1LG06	6780329	6786719	5.02840
Cp4.1LG06	6801693	6802148	3.18416
Cp4.1LG06	6803692	6807249	5.09245
Cp4.1LG06	6803692	6807249	10.72066
Cp4.1LG06	6817170	6829434	3.00225
Cp4.1LG06	6862616	6868828	7.22898
Cp4.1LG06	6886754	6889608	3.35163
Cp4.1LG06	6975351	6975997	8.14875
Cp4.1LG06	6975351	6975997	7.61739
Cp4.1LG06	6975997	6976059	5.56079
Cp4.1LG06	7033785	7034916	5.71282
Cp4.1LG06	7039678	7040089	3.99425
Cp4.1LG06	7039678	7040089	4.40452
Cp4.1LG06	7041388	7042043	5.99896
Cp4.1LG06	7041388	7042043	5.85518
Cp4.1LG06	7065785	7065978	3.26382
Cp4.1LG06	7098611	7099178	25.89496
Cp4.1LG06	7100903	7103001	6.29545
Cp4.1LG06	7100903	7103001	6.64357
Cp4.1LG06	7100903	7103001	28.05707
Cp4.1LG06	7103266	7103579	15.62539
Cp4.1LG06	7103579	7104085	9.97627
Cp4.1LG06	7103579	7104085	8.57956
Cp4.1LG06	7104212	7104373	3.53213
Cp4.1LG06	7104373	7105034	12.67343
Cp4.1LG06	7105034	7105620	16.98088
Cp4.1LG06	7105034	7105620	5.11038
Cp4.1LG06	7105800	7105933	3.70138
Cp4.1LG06	7106240	7107210	5.92557
Cp4.1LG06	7106240	7107210	6.33592
Cp4.1LG06	7107297	7107531	3.29662
Cp4.1LG06	7107549	7107761	4.17592
Cp4.1LG06	7107761	7108685	10.32145
Cp4.1LG06	7108761	7109060	20.34739
Cp4.1LG06	7109067	7110182	9.02674
Cp4.1LG06	7109067	7110182	7.70079
Cp4.1LG06	7109067	7110182	14.69978
Cp4.1LG06	7110182	7110872	4.38132
Cp4.1LG06	7110872	7111471	9.42399
Cp4.1LG06	7110872	7111471	14.79971
Cp4.1LG06	7110872	7111471	4.83833
Cp4.1LG06	7110872	7111471	4.49534
Cp4.1LG06	7111471	7112150	25.23291
Cp4.1LG06	7111471	7112150	25.37748
Cp4.1LG06	7112150	7113635	7.62915
Cp4.1LG06	7112150	7113635	10.87140
Cp4.1LG06	7112150	7113635	24.34373
Cp4.1LG06	7112150	7113635	4.81356
Cp4.1LG06	7113888	7114069	3.62962
Cp4.1LG06	7114069	7114323	3.86295
Cp4.1LG06	7114069	7114323	5.22339
Cp4.1LG06	7114323	7114501	3.41609
Cp4.1LG06	7120119	7121534	3.86715
Cp4.1LG06	7121824	7127128	7.14757
Cp4.1LG06	7121824	7127128	6.28960
Cp4.1LG06	7121824	7127128	13.55483
Cp4.1LG06	7121824	7127128	6.73732
Cp4.1LG06	7121824	7127128	26.65120
Cp4.1LG06	7127153	7127536	5.85029
Cp4.1LG06	7127553	7130540	5.21613
Cp4.1LG06	7127553	7130540	3.44699
Cp4.1LG06	7127553	7130540	3.20105
Cp4.1LG06	7135508	7135604	13.25478
Cp4.1LG06	7135609	7139426	11.60627
Cp4.1LG06	7139963	7140242	8.29586
Cp4.1LG06	7140525	7141319	4.38744
Cp4.1LG06	7141319	7141456	7.20895
Cp4.1LG06	7146424	7146556	6.33883
Cp4.1LG06	7149799	7150068	4.62845
Cp4.1LG06	7150068	7150609	42.56969
Cp4.1LG06	7150068	7150609	17.25862
Cp4.1LG06	7162707	7163117	4.26013
Cp4.1LG06	7182563	7182748	5.30257
Cp4.1LG06	7182563	7182748	7.81888
Cp4.1LG06	7182563	7182748	8.12948
Cp4.1LG06	7184431	7187824	4.11228
Cp4.1LG06	7189812	7191181	5.17110
Cp4.1LG06	7191213	7191250	3.21495
Cp4.1LG06	7255753	7256057	3.06313
Cp4.1LG06	7257581	7257901	7.75928
Cp4.1LG06	7257581	7257901	11.61398
Cp4.1LG06	7257933	7257949	3.17403
Cp4.1LG06	7259297	7259634	6.91233
Cp4.1LG06	7259297	7259634	5.85041
Cp4.1LG06	7262644	7263907	4.33779
Cp4.1LG06	7262644	7263907	3.61814
Cp4.1LG06	7263907	7264564	4.40996
Cp4.1LG06	7265939	7266937	4.61399
Cp4.1LG06	7288514	7290980	8.46721
Cp4.1LG06	7291168	7291290	3.50429
Cp4.1LG06	7291290	7291391	14.43627
Cp4.1LG06	7291391	7293708	3.88547
Cp4.1LG06	7296284	7296553	5.59307
Cp4.1LG06	7296284	7296553	5.58539
Cp4.1LG06	7296553	7297036	4.06818
Cp4.1LG06	7297036	7297427	10.67530
Cp4.1LG06	7297538	7297700	3.69528
Cp4.1LG06	7297843	7298020	3.31278
Cp4.1LG06	7302821	7303694	21.97745
Cp4.1LG06	7302821	7303694	16.11816
Cp4.1LG06	7302821	7303694	9.74314
Cp4.1LG06	7302821	7303694	5.84226
Cp4.1LG06	7302821	7303694	6.29709
Cp4.1LG06	7303694	7303780	5.99327
Cp4.1LG06	7306058	7306396	5.40909
Cp4.1LG06	7309069	7309692	3.98036
Cp4.1LG06	7313410	7319162	11.20681
Cp4.1LG06	7325134	7326616	11.35330
Cp4.1LG06	7347320	7347500	4.43148
Cp4.1LG06	7357040	7363338	3.25044
Cp4.1LG06	7388532	7390863	3.04224
Cp4.1LG06	7410788	7411191	6.30773
Cp4.1LG06	7410788	7411191	6.47851
Cp4.1LG06	7410788	7411191	6.00631
Cp4.1LG06	7410788	7411191	4.98162
Cp4.1LG06	7504299	7508845	3.28007
Cp4.1LG06	7525223	7528943	5.11006
Cp4.1LG06	7583195	7583696	10.52758
Cp4.1LG06	7583746	7586426	3.50188
Cp4.1LG06	7590227	7590732	4.01041
Cp4.1LG06	7596882	7596978	3.19686
Cp4.1LG06	7622003	7627053	3.53164
Cp4.1LG06	7658197	7658312	3.48985
Cp4.1LG06	7658312	7658802	4.92859
Cp4.1LG06	7658312	7658802	5.22594
Cp4.1LG06	7658312	7658802	4.28756
Cp4.1LG06	7658802	7658942	3.57119
Cp4.1LG06	7659277	7660157	4.54997
Cp4.1LG06	7659277	7660157	3.74600
Cp4.1LG06	7660166	7661689	5.13722
Cp4.1LG06	7660166	7661689	3.90076
Cp4.1LG06	7660166	7661689	15.55197
Cp4.1LG06	7660166	7661689	4.69904
Cp4.1LG06	7662426	7662620	3.39119
Cp4.1LG06	7663419	7664526	5.58115
Cp4.1LG06	7663419	7664526	6.29004
Cp4.1LG06	7663419	7664526	13.82852
Cp4.1LG06	7664588	7664935	3.90000
Cp4.1LG06	7664935	7665148	4.95104
Cp4.1LG06	7665148	7665154	5.53311
Cp4.1LG06	7665689	7665993	17.03256
Cp4.1LG06	7665689	7665993	3.37165
Cp4.1LG06	7665993	7666601	7.84619
Cp4.1LG06	7665993	7666601	3.50490
Cp4.1LG06	7669550	7669687	4.12398
Cp4.1LG06	7670237	7670687	13.30111
Cp4.1LG06	7670237	7670687	13.52738
Cp4.1LG06	7670237	7670687	8.82462
Cp4.1LG06	7670237	7670687	12.26655
Cp4.1LG06	7671108	7671604	4.69520
Cp4.1LG06	7673588	7673991	14.93669
Cp4.1LG06	7677949	7678217	3.33961
Cp4.1LG06	7681164	7681347	3.49993
Cp4.1LG06	7681164	7681347	3.27227
Cp4.1LG06	7681164	7681347	3.54881
Cp4.1LG06	7681164	7681347	3.48001
Cp4.1LG06	7681481	7682064	3.60431
Cp4.1LG06	7682216	7682344	3.27683
Cp4.1LG06	7684732	7684792	3.72497
Cp4.1LG06	7722019	7722537	3.60958
Cp4.1LG06	7782729	7788239	4.96777
Cp4.1LG06	7807976	7808292	6.60401
Cp4.1LG06	7841628	7842044	3.31826
Cp4.1LG06	7846918	7847059	3.14152
Cp4.1LG06	7861791	7862301	5.50675
Cp4.1LG06	7906741	7908274	6.06337
Cp4.1LG06	7927342	7928468	3.25337
Cp4.1LG06	7956083	7956363	5.08307
Cp4.1LG06	7959747	7960700	3.64113
Cp4.1LG06	7977886	7978075	3.30349
Cp4.1LG06	7978518	7978642	5.14030
Cp4.1LG06	7978518	7978642	5.19455
Cp4.1LG06	7978697	7978873	3.52493
Cp4.1LG06	7978697	7978873	3.14907
Cp4.1LG06	7982986	7983905	37.24040
Cp4.1LG06	7990967	7993541	3.27865
Cp4.1LG06	8002289	8002676	4.42408
Cp4.1LG06	8002289	8002676	10.53751
Cp4.1LG06	8013551	8033650	3.19253
Cp4.1LG06	8043677	8043958	3.81655
Cp4.1LG06	8046280	8046651	5.26830
Cp4.1LG06	8056082	8056404	4.88134
Cp4.1LG06	8058399	8058595	3.25211
Cp4.1LG06	8058399	8058595	3.25091
Cp4.1LG06	8060620	8060666	5.76223
Cp4.1LG06	8063469	8069727	7.58146
Cp4.1LG06	8069794	8071134	4.36953
Cp4.1LG06	8077740	8078188	5.22641
Cp4.1LG06	8087033	8087318	5.49407
Cp4.1LG06	8216217	8217182	4.33163
Cp4.1LG06	8242875	8253798	5.65224
Cp4.1LG06	8303086	8303239	3.90910
Cp4.1LG06	8337767	8339007	4.11073
Cp4.1LG06	8368247	8368524	3.15257
Cp4.1LG06	8403996	8404407	5.67334
Cp4.1LG06	8403996	8404407	4.58877
Cp4.1LG06	8411117	8414780	4.17427
Cp4.1LG06	8471340	8474822	6.38309
Cp4.1LG06	8471340	8474822	10.00390
Cp4.1LG06	8477999	8482591	4.59853
Cp4.1LG06	8488267	8490750	6.55778
Cp4.1LG06	8495520	8496953	3.15870
Cp4.1LG06	8583573	8583829	4.27251
Cp4.1LG06	8611320	8613171	6.99692
Cp4.1LG06	8611320	8613171	9.03191
Cp4.1LG06	8665312	8667905	5.51448
Cp4.1LG06	8668061	8668853	3.78207
Cp4.1LG06	8708359	8708982	9.66461
Cp4.1LG06	8708359	8708982	9.86482
Cp4.1LG06	8708359	8708982	8.71800
Cp4.1LG06	8710080	8710285	3.67380
Cp4.1LG06	8718397	8718524	4.17904
Cp4.1LG06	8718397	8718524	4.64601
Cp4.1LG06	8794842	8795919	3.73782
Cp4.1LG06	8795971	8795996	3.89639
Cp4.1LG06	8798893	8801915	8.95920
Cp4.1LG06	8798893	8801915	7.77135
Cp4.1LG06	8805062	8805193	7.50342
Cp4.1LG06	8805193	8810703	10.34355
Cp4.1LG06	8813230	8813355	7.23003
Cp4.1LG06	8816486	8819948	13.12076
Cp4.1LG06	8820367	8825421	5.80248
Cp4.1LG06	8825441	8825873	5.11701
Cp4.1LG06	8825441	8825873	6.18837
Cp4.1LG06	8825441	8825873	12.10587
Cp4.1LG06	8825441	8825873	22.86419
Cp4.1LG06	8825441	8825873	6.23246
Cp4.1LG06	8825910	8826255	3.07224
Cp4.1LG06	8826255	8826713	4.07004
Cp4.1LG06	8826719	8827108	7.93934
Cp4.1LG06	8826719	8827108	3.13985
Cp4.1LG06	8827108	8827498	3.01838
Cp4.1LG06	8827575	8828883	4.03715
Cp4.1LG06	8827575	8828883	8.53381
Cp4.1LG06	8827575	8828883	9.09756
Cp4.1LG06	8827575	8828883	11.17814
Cp4.1LG06	8827575	8828883	6.08489
Cp4.1LG06	8839415	8841081	3.67746
Cp4.1LG06	8845462	8848475	4.17034
Cp4.1LG06	8848533	8849542	4.23679
Cp4.1LG06	8852938	8855742	39.21957
Cp4.1LG06	8852938	8855742	32.88462
Cp4.1LG06	8855793	8862855	3.58134
Cp4.1LG06	8855793	8862855	3.58285
Cp4.1LG06	8855793	8862855	3.39925
Cp4.1LG06	8905491	8905664	4.09597
Cp4.1LG06	8907460	8908163	9.79987
Cp4.1LG06	8907460	8908163	8.44815
Cp4.1LG06	8916426	8916621	4.22832
Cp4.1LG06	8917222	8917317	3.65278
Cp4.1LG06	8918819	8919029	5.64398
Cp4.1LG06	8923657	8923789	3.33591
Cp4.1LG06	8934190	8934781	3.42407
Cp4.1LG06	8935065	8935192	3.24657
Cp4.1LG06	8939301	8939346	3.23403
Cp4.1LG06	8939353	8939385	3.22650
Cp4.1LG06	9014971	9016115	4.32103
Cp4.1LG06	9090552	9095536	3.47852
Cp4.1LG06	9111374	9111653	6.82420
Cp4.1LG06	9120144	9120963	3.52710
Cp4.1LG06	9120144	9120963	3.40451
Cp4.1LG06	9181647	9183227	3.06492
Cp4.1LG06	9181647	9183227	4.57563
Cp4.1LG06	9181647	9183227	4.29085
Cp4.1LG06	9181647	9183227	3.69543
Cp4.1LG06	9199665	9199993	3.48289
Cp4.1LG06	9211763	9211960	4.69835
Cp4.1LG06	9212365	9212557	5.73056
Cp4.1LG06	9212894	9213068	3.38820
Cp4.1LG06	9213151	9213671	3.34159
Cp4.1LG06	9214138	9214286	3.02882
Cp4.1LG06	9214402	9214720	6.08098
Cp4.1LG06	9214402	9214720	4.36229
Cp4.1LG06	9214402	9214720	4.92879
Cp4.1LG06	9290552	9290859	3.17085
Cp4.1LG06	9303698	9304079	3.77468
Cp4.1LG06	9309088	9309506	7.99070
Cp4.1LG06	9309088	9309506	5.98233
Cp4.1LG06	9324437	9326463	3.64996
Cp4.1LG06	9339226	9340247	3.38349
Cp4.1LG06	9339226	9340247	3.41732
Cp4.1LG06	9340249	9340470	3.93305
Cp4.1LG06	9378191	9378659	3.50044
Cp4.1LG06	9409567	9410973	3.85645
Cp4.1LG06	9413723	9414049	3.81302
Cp4.1LG06	9414051	9414080	3.05138
Cp4.1LG06	9437246	9437695	3.93362
Cp4.1LG06	9438621	9439074	3.96347
Cp4.1LG06	9451691	9453230	3.28936
Cp4.1LG06	9451691	9453230	3.21824
Cp4.1LG06	9453745	9453859	3.19058
Cp4.1LG06	9454223	9454363	3.15245
Cp4.1LG06	9462114	9462528	5.06333
Cp4.1LG06	9462114	9462528	3.00106
Cp4.1LG06	9548585	9549104	5.54280
Cp4.1LG06	9548585	9549104	5.72712
Cp4.1LG06	9613838	9614003	4.01618
Cp4.1LG06	9614257	9619385	3.93719
Cp4.1LG06	9614257	9619385	17.27859
Cp4.1LG06	9619385	9621041	8.29394
Cp4.1LG06	9621041	9621124	4.00099
Cp4.1LG06	9621124	9621907	6.94520
Cp4.1LG06	9621124	9621907	6.47930
Cp4.1LG06	9621124	9621907	8.68335
Cp4.1LG06	9621124	9621907	12.34373
Cp4.1LG06	9621973	9622014	3.00103
Cp4.1LG06	9622275	9622408	4.78151
Cp4.1LG06	9622408	9622984	6.92122
Cp4.1LG06	9623049	9626290	3.73376
Cp4.1LG06	9627416	9628381	5.86654
Cp4.1LG06	9627416	9628381	3.33427
Cp4.1LG06	9631389	9631481	9.78439
Cp4.1LG06	9631494	9631577	3.28556
Cp4.1LG06	9635764	9636535	3.50225
Cp4.1LG06	9636535	9637599	4.58876
Cp4.1LG06	9636535	9637599	5.36854
Cp4.1LG06	9640757	9640835	6.90854
Cp4.1LG06	9640975	9641136	5.14853
Cp4.1LG06	9642820	9644119	6.52881
Cp4.1LG06	9642820	9644119	8.50988
Cp4.1LG06	9644389	9644540	3.43107
Cp4.1LG06	9648590	9648905	9.18994
Cp4.1LG06	9649176	9649339	6.24845
Cp4.1LG06	9649815	9650040	7.44387
Cp4.1LG06	9652186	9652846	5.15448
Cp4.1LG06	9652846	9652868	7.43521
Cp4.1LG06	9652904	9654631	7.58792
Cp4.1LG06	9652904	9654631	14.13185
Cp4.1LG06	9657236	9657527	6.19593
Cp4.1LG06	9657527	9657923	16.12435
Cp4.1LG06	9657527	9657923	13.55641
Cp4.1LG06	9662984	9663401	3.25968
Cp4.1LG06	9662984	9663401	5.03274
Cp4.1LG06	9663401	9663430	3.78479
Cp4.1LG06	9663892	9664816	10.90666
Cp4.1LG06	9666449	9666556	4.57291
Cp4.1LG06	9667356	9667626	3.63408
Cp4.1LG06	9667356	9667626	8.44626
Cp4.1LG06	9669107	9669254	3.68579
Cp4.1LG06	9671755	9672111	6.09096
Cp4.1LG06	9672746	9672880	7.45849
Cp4.1LG06	9681975	9682289	3.63237
Cp4.1LG06	9682889	9683016	3.58382
Cp4.1LG06	9683095	9683634	4.52634
Cp4.1LG06	9684495	9684684	3.38203
Cp4.1LG06	9684495	9684684	3.98477
Cp4.1LG06	9684684	9684884	3.33276
Cp4.1LG06	9700453	9700485	3.07327
Cp4.1LG06	9700485	9700591	4.06466
Cp4.1LG06	9700835	9701723	4.81004
Cp4.1LG06	9700835	9701723	4.88695
Cp4.1LG06	9702927	9703025	3.33368
Cp4.1LG06	9702927	9703025	3.42632
Cp4.1LG06	9703025	9703057	3.34037
Cp4.1LG06	9710451	9710596	3.29773
Cp4.1LG06	9710949	9711463	13.85161
Cp4.1LG06	9710949	9711463	14.16889
Cp4.1LG06	9710949	9711463	7.24051
Cp4.1LG06	9714056	9715016	18.53608
Cp4.1LG06	9724230	9724739	6.44308
Cp4.1LG06	9724811	9725246	5.88955
Cp4.1LG06	9724811	9725246	5.76216
Cp4.1LG06	9724811	9725246	3.03740
Cp4.1LG06	9724811	9725246	3.88559
Cp4.1LG06	9731767	9731906	3.44347
Cp4.1LG06	9736074	9736246	4.89567
Cp4.1LG06	9736862	9737053	4.19643
Cp4.1LG06	9736862	9737053	6.92240
Cp4.1LG06	9748333	9748385	3.53461
Cp4.1LG06	9748572	9748932	5.73042
Cp4.1LG06	9748572	9748932	4.46725
Cp4.1LG06	9756363	9756784	4.02111
Cp4.1LG06	9757190	9757440	3.57865
Cp4.1LG06	9782298	9782841	4.07106
Cp4.1LG06	9783035	9783082	3.54499
Cp4.1LG06	9890227	9890804	3.15601
Cp4.1LG06	9981382	10001916	28.92296
Cp4.1LG06	9981382	10001916	53.74630
Cp4.1LG06	9981382	10001916	47.26011
Cp4.1LG06	9981382	10001916	13.40945
Cp4.1LG06	9981382	10001916	13.22054
Cp4.1LG06	10001918	10004341	11.29157
Cp4.1LG06	10026470	10026668	3.22457
Cp4.1LG06	10042245	10042345	3.32897
Cp4.1LG06	10046831	10047193	5.16849
Cp4.1LG06	10046831	10047193	4.17604
Cp4.1LG06	10050176	10050300	4.96555
Cp4.1LG06	10058758	10058925	3.25754
Cp4.1LG06	10059799	10061113	3.98555
Cp4.1LG06	10073812	10073990	3.33141
Cp4.1LG06	10079400	10079808	3.82027
Cp4.1LG06	10082424	10082664	3.25854
Cp4.1LG06	10092656	10092903	6.69026
Cp4.1LG06	10103749	10104052	3.84959
Cp4.1LG06	10117804	10123388	3.21773
Cp4.1LG06	10143194	10144292	3.68068
Cp4.1LG06	10153528	10153771	5.59272
Cp4.1LG06	10168389	10168634	3.21523
Cp4.1LG06	10206216	10206442	9.82000
Cp4.1LG06	10208186	10208225	3.52457
Cp4.1LG06	10208244	10208254	3.45692
Cp4.1LG06	10272633	10284752	4.41650
Cp4.1LG06	10285278	10285951	6.74424
Cp4.1LG06	10285278	10285951	4.01288
Cp4.1LG06	10287402	10287622	6.41688
Cp4.1LG06	10287681	10287738	3.76356
Cp4.1LG06	10287819	10288171	7.98580
Cp4.1LG06	10288171	10288480	5.54039
Cp4.1LG06	10288171	10288480	5.53367
Cp4.1LG06	10288171	10288480	4.44743
Cp4.1LG06	10288482	10288852	11.68327
Cp4.1LG06	10288482	10288852	9.25150
Cp4.1LG06	10288878	10289924	4.82612
Cp4.1LG06	10297512	10297677	4.76689
Cp4.1LG06	10301551	10301796	6.95226
Cp4.1LG06	10301551	10301796	8.94823
Cp4.1LG06	10302840	10303434	34.26971
Cp4.1LG06	10302840	10303434	29.64025
Cp4.1LG06	10303434	10303840	15.08302
Cp4.1LG06	10303434	10303840	13.32751
Cp4.1LG06	10303434	10303840	10.66839
Cp4.1LG06	10303840	10304225	6.62745
Cp4.1LG06	10305030	10305471	3.43790
Cp4.1LG06	10306123	10306216	5.46800
Cp4.1LG06	10306832	10306994	5.33862
Cp4.1LG06	10307083	10307458	5.75377
Cp4.1LG06	10307624	10308073	5.88107
Cp4.1LG06	10308073	10308218	16.81847
Cp4.1LG06	10308218	10308310	7.86809
Cp4.1LG06	10308343	10309629	4.13727
Cp4.1LG06	10308343	10309629	7.43254
Cp4.1LG06	10308343	10309629	7.00568
Cp4.1LG06	10309674	10309770	3.00639
Cp4.1LG06	10322731	10323598	4.28196
Cp4.1LG06	10322731	10323598	4.26551
Cp4.1LG06	10322731	10323598	6.90017
Cp4.1LG06	10327393	10327449	3.02574
Cp4.1LG06	10327477	10327533	3.21432
Cp4.1LG06	10327533	10327548	3.60037
Cp4.1LG06	10328378	10328463	4.19297
Cp4.1LG06	10331928	10332195	5.96920
Cp4.1LG06	10331928	10332195	5.50182
Cp4.1LG06	10331928	10332195	4.60700
Cp4.1LG06	10336308	10336425	3.87928
Cp4.1LG06	10336308	10336425	3.80454
Cp4.1LG06	10339546	10340374	7.93101
Cp4.1LG06	10340598	10342869	3.62396
Cp4.1LG06	10344382	10344459	3.44100
Cp4.1LG06	10345616	10345672	3.37328
Cp4.1LG06	10345818	10345837	4.23164
Cp4.1LG06	10345837	10345920	3.71649
Cp4.1LG06	10345837	10345920	4.18762
Cp4.1LG06	10345837	10345920	3.06552
Cp4.1LG06	10345970	10346495	3.93081
Cp4.1LG06	10351147	10351396	3.95982
Cp4.1LG06	10352586	10353264	6.86727
Cp4.1LG06	10353393	10353456	8.22488
Cp4.1LG06	10353503	10353992	4.66566
Cp4.1LG06	10353503	10353992	8.58177
Cp4.1LG06	10353503	10353992	10.14497
Cp4.1LG06	10353503	10353992	9.05035
Cp4.1LG06	10355057	10355125	5.13812
Cp4.1LG06	10355468	10355499	3.39314
Cp4.1LG06	10355910	10356082	4.01747
Cp4.1LG06	10356300	10356329	3.14252
Cp4.1LG06	10356371	10357208	21.94583
Cp4.1LG06	10360647	10361050	49.68357
Cp4.1LG06	10369544	10369580	4.36067
Cp4.1LG06	10369876	10369982	3.14894
Cp4.1LG06	10370113	10370151	3.18080
Cp4.1LG06	10373761	10373844	3.66669
Cp4.1LG06	10374357	10374377	4.38669
Cp4.1LG06	10376241	10376811	5.94102
Cp4.1LG06	10376241	10376811	3.08279
Cp4.1LG06	10377297	10377529	4.68029
Cp4.1LG06	10377297	10377529	5.16549
Cp4.1LG06	10377297	10377529	5.68084
Cp4.1LG06	10378962	10385630	5.01702
Cp4.1LG06	10386238	10386339	7.08830
Cp4.1LG06	10386339	10386465	6.29122
Cp4.1LG06	10386465	10386701	5.23181
Cp4.1LG06	10389685	10390349	4.57385
Cp4.1LG06	10390349	10390431	3.30465
Cp4.1LG06	10392291	10392337	5.10624
Cp4.1LG06	10392355	10392575	5.96364
Cp4.1LG06	10419128	10419227	3.18909
Cp4.1LG06	10419128	10419227	3.71646
Cp4.1LG06	10422364	10422877	7.16849
Cp4.1LG06	10422878	10423276	5.53345
Cp4.1LG06	10423361	10425802	19.85040
Cp4.1LG06	10423361	10425802	51.66891
Cp4.1LG06	10423361	10425802	59.38389
Cp4.1LG06	10423361	10425802	18.31401
Cp4.1LG06	10423361	10425802	65.19190
Cp4.1LG06	10423361	10425802	69.20078
Cp4.1LG06	10423361	10425802	63.25447
Cp4.1LG06	10423361	10425802	52.02332
Cp4.1LG06	10425802	10426047	3.19107
Cp4.1LG06	10426049	10426063	3.66145
Cp4.1LG06	10426198	10426559	9.97989
Cp4.1LG06	10426198	10426559	13.20135
Cp4.1LG06	10426198	10426559	4.79435
Cp4.1LG06	10426559	10426680	5.65512
Cp4.1LG06	10426684	10428230	5.04901
Cp4.1LG06	10426684	10428230	3.41092
Cp4.1LG06	10426684	10428230	9.43257
Cp4.1LG06	10428332	10428377	6.91223
Cp4.1LG06	10428927	10429017	6.73342
Cp4.1LG06	10431242	10431466	5.99865
Cp4.1LG06	10431242	10431466	5.59205
Cp4.1LG06	10436300	10436470	6.15295
Cp4.1LG06	10446459	10446558	3.05437
Cp4.1LG06	10446459	10446558	3.18504
Cp4.1LG06	10497436	10497596	3.28379
Cp4.1LG06	10518156	10518277	3.95825
Cp4.1LG06	10518277	10518483	3.56292
Cp4.1LG06	10600403	10618077	3.35649
Cp4.1LG06	10618077	10633108	7.14494
Cp4.1LG08	19939	21169	4.87756
Cp4.1LG08	19939	21169	15.20752
Cp4.1LG08	75948	76218	3.00182
Cp4.1LG08	85665	86381	7.69758
Cp4.1LG08	581594	581932	3.19205
Cp4.1LG08	588758	588930	3.38745
Cp4.1LG08	602394	602607	3.49820
Cp4.1LG08	604440	605319	3.42923
Cp4.1LG08	626026	626311	3.64263
Cp4.1LG08	632401	632656	3.95988
Cp4.1LG08	632401	632656	6.62236
Cp4.1LG08	632656	632784	3.48007
Cp4.1LG08	728779	728845	3.27680
Cp4.1LG08	791415	813016	3.36615
Cp4.1LG08	867791	868034	3.45077
Cp4.1LG08	880854	880974	3.10119
Cp4.1LG08	882461	883337	8.65559
Cp4.1LG08	888111	888498	4.08360
Cp4.1LG08	888111	888498	3.97624
Cp4.1LG08	920718	921312	7.40352
Cp4.1LG08	920718	921312	8.46547
Cp4.1LG08	939823	940099	3.57797
Cp4.1LG08	988072	988277	3.20624
Cp4.1LG08	988072	988277	3.29642
Cp4.1LG08	999049	999828	3.24609
Cp4.1LG08	1059034	1059524	3.03423
Cp4.1LG08	1079462	1079757	3.62760
Cp4.1LG08	1081458	1082297	3.82075
Cp4.1LG08	1102881	1103919	3.27607
Cp4.1LG08	1126484	1126659	3.02731
Cp4.1LG08	1126484	1126659	3.22688
Cp4.1LG08	1184289	1184874	3.92978
Cp4.1LG08	1187398	1187778	3.02150
