CHROM	POS	HighSI	LowSI	DeltaSI	Gstat	ED4	LOD	BBLogBF	NumSNPs	MeanHighDP	MeanLowDP	HighSI_p99	HighSI_p95	HighSI_m_p99	HighSI_m_p95	LowSI_p99	LowSI_p95	LowSI_m_p99	LowSI_m_p95	DeltaSI_p99	DeltaSI_p95	DeltaSI_m_p99	DeltaSI_m_p95	Gstat_p99	Gstat_p95	ED4_p99	ED4_p95	LOD_p99	LOD_p95	BBLogBF_p99	BBLogBF_p95
Cp4.1LG11	4001441	0.322160	0.560082	-0.237922	13.156411	0.008156	2.881922	1.974103	1840	166	60	0.608434	0.560241	0.385542	0.427711	0.683333	0.600000	0.333333	0.400000	0.202812	0.110241	-0.216667	-0.127309	8.606575	3.608998	0.002380	0.000425	1.896545	0.792012	0.974271	-0.130147
Cp4.1LG11	4101441	0.323216	0.560290	-0.237074	13.102704	0.008108	2.870675	1.962204	2064	165	60	0.587879	0.563636	0.400000	0.430303	0.650000	0.616667	0.333333	0.400000	0.219697	0.121212	-0.200000	-0.130303	8.593672	4.098888	0.002395	0.000548	1.887171	0.904196	0.965294	-0.017722
Cp4.1LG11	4201441	0.323107	0.560544	-0.237437	13.132922	0.008179	2.878199	1.969659	2091	175	61	0.594286	0.560000	0.394286	0.434286	0.672131	0.606557	0.327869	0.393443	0.187915	0.133021	-0.188665	-0.126557	7.165960	4.258295	0.001579	0.000557	1.576338	0.941000	0.648504	0.013172
Cp4.1LG11	4301441	0.322557	0.561544	-0.238987	13.312162	0.008379	2.918594	2.009918	2081	178	62	0.606742	0.561798	0.398876	0.432584	0.661290	0.612903	0.338710	0.403226	0.184487	0.113628	-0.200616	-0.120696	7.629705	3.665700	0.001716	0.000403	1.669913	0.805785	0.738583	-0.125532
Cp4.1LG11	4401441	0.322027	0.563221	-0.241194	13.617245	0.008654	2.986491	2.077177	2130	178	62	0.606742	0.561798	0.398876	0.432584	0.661290	0.612903	0.338710	0.403226	0.184487	0.113628	-0.200616	-0.120696	7.629705	3.665700	0.001716	0.000403	1.669913	0.805785	0.738583	-0.125532
Cp4.1LG11	4501441	0.321683	0.565163	-0.243480	13.964139	0.008939	3.063315	2.153011	2159	177	62	0.587571	0.559322	0.401130	0.435028	0.661290	0.596774	0.338710	0.387097	0.194004	0.127847	-0.188354	-0.119008	7.661180	3.721355	0.001748	0.000410	1.685401	0.824162	0.754334	-0.106897
Cp4.1LG11	4601441	0.321428	0.567173	-0.245746	14.311433	0.009215	3.139984	2.228561	2233	174	62	0.597701	0.557471	0.396552	0.431034	0.661290	0.612903	0.322581	0.387097	0.196885	0.117538	-0.188728	-0.124397	8.211611	3.943933	0.001933	0.000472	1.819135	0.868592	0.888901	-0.061462
Cp4.1LG11	4701441	0.321298	0.569492	-0.248194	14.646009	0.009503	3.213800	2.301465	2367	171	62	0.590643	0.567251	0.409357	0.426901	0.661290	0.596774	0.322581	0.387097	0.186191	0.126108	-0.181569	-0.127334	6.984614	3.802906	0.001484	0.000443	1.534962	0.837794	0.605875	-0.091267
Cp4.1LG11	4801441	0.321280	0.572085	-0.250805	14.935716	0.009798	3.277806	2.365065	2424	171	61	0.596491	0.555556	0.397661	0.432749	0.655738	0.606557	0.344262	0.393443	0.187902	0.123478	-0.199598	-0.124724	7.583207	4.038848	0.001782	0.000512	1.670569	0.888587	0.744012	-0.037898
Cp4.1LG11	4901441	0.321410	0.574707	-0.253296	15.152475	0.010062	3.325839	2.413206	2481	172	61	0.593023	0.563953	0.389535	0.430233	0.655738	0.606557	0.311475	0.393443	0.193766	0.125048	-0.209111	-0.120854	8.586698	4.002576	0.002199	0.000498	1.886323	0.876541	0.959504	-0.050250
Cp4.1LG11	5001441	0.321592	0.576938	-0.255346	15.291772	0.010272	3.356903	2.444691	2554	171	61	0.596491	0.555556	0.397661	0.432749	0.655738	0.606557	0.344262	0.393443	0.187902	0.123478	-0.199598	-0.124724	7.583207	4.038848	0.001782	0.000512	1.670569	0.888587	0.744012	-0.037898
Cp4.1LG11	5101441	0.321916	0.578582	-0.256666	15.353134	0.010415	3.370817	2.459145	2596	171	62	0.590643	0.567251	0.409357	0.426901	0.661290	0.596774	0.322581	0.387097	0.186191	0.126108	-0.181569	-0.127334	6.984614	3.802906	0.001484	0.000443	1.534962	0.837794	0.605875	-0.091267
Cp4.1LG11	5201441	0.322756	0.579672	-0.256916	15.330783	0.010475	3.366150	2.454903	2715	173	62	0.595376	0.554913	0.404624	0.433526	0.677419	0.612903	0.338710	0.387097	0.174529	0.114581	-0.210423	-0.127354	8.085996	3.741308	0.001961	0.000424	1.781337	0.826370	0.851536	-0.103374
Cp4.1LG11	5301441	0.324389	0.580219	-0.255830	15.213786	0.010432	3.340402	2.429336	2756	172	62	0.598837	0.558140	0.395349	0.436047	0.645161	0.596774	0.338710	0.387097	0.181358	0.128469	-0.188484	-0.114966	8.166062	3.788880	0.001885	0.000437	1.789864	0.830804	0.860456	-0.098564
Cp4.1LG11	5401441	0.327069	0.580263	-0.253194	14.975405	0.010268	3.287790	2.376781	2721	173	62	0.595376	0.554913	0.404624	0.433526	0.677419	0.612903	0.338710	0.387097	0.174529	0.114581	-0.210423	-0.127354	8.085996	3.741308	0.001961	0.000424	1.781337	0.826370	0.851536	-0.103374
Cp4.1LG11	5501441	0.330937	0.579796	-0.248859	14.589555	0.009973	3.202791	2.291871	2621	172	62	0.598837	0.558140	0.395349	0.436047	0.645161	0.596774	0.338710	0.387097	0.181358	0.128469	-0.188484	-0.114966	8.166062	3.788880	0.001885	0.000437	1.789864	0.830804	0.860456	-0.098564
Cp4.1LG11	5601441	0.336227	0.578809	-0.242582	14.026389	0.009540	3.079012	2.168377	2668	173	62	0.595376	0.554913	0.404624	0.433526	0.677419	0.612903	0.338710	0.387097	0.174529	0.114581	-0.210423	-0.127354	8.085996	3.741308	0.001961	0.000424	1.781337	0.826370	0.851536	-0.103374
Cp4.1LG11	5701441	0.343258	0.576815	-0.233557	13.236397	0.008934	2.905619	1.995565	2616	175	62	0.588571	0.560000	0.405714	0.434286	0.645161	0.596774	0.354839	0.403226	0.165161	0.112074	-0.184332	-0.118802	7.183277	3.310182	0.001519	0.000331	1.587172	0.726367	0.656691	-0.203982
Cp4.1LG11	5801441	0.351684	0.573729	-0.222045	12.266667	0.008197	2.693007	1.783743	2487	174	62	0.597701	0.557471	0.396552	0.431034	0.661290	0.612903	0.322581	0.387097	0.196885	0.117538	-0.188728	-0.124397	8.211611	3.943933	0.001933	0.000472	1.819135	0.868592	0.888901	-0.061462
Cp4.1LG11	5901441	0.360592	0.569843	-0.209250	11.245197	0.007422	2.469250	1.560757	2294	176	62	0.596591	0.562500	0.403409	0.431818	0.645161	0.596774	0.322581	0.387097	0.196297	0.126100	-0.184934	-0.125183	7.524619	4.041188	0.001695	0.000491	1.652673	0.885724	0.721946	-0.044949
Cp4.1LG11	6001441	0.369167	0.565572	-0.196404	10.298523	0.006682	2.262011	1.353942	2200	175	61	0.594286	0.560000	0.394286	0.434286	0.672131	0.606557	0.327869	0.393443	0.187915	0.133021	-0.188665	-0.126557	7.165960	4.258295	0.001579	0.000557	1.576338	0.941000	0.648504	0.013172
Cp4.1LG11	6101441	0.377775	0.561329	-0.183554	9.456250	0.005986	2.077550	1.169348	2071	185	63	0.589189	0.562162	0.394595	0.437838	0.650794	0.603175	0.317460	0.380952	0.180181	0.132218	-0.197426	-0.118061	8.104670	4.151021	0.001831	0.000494	1.789584	0.912400	0.853445	-0.023617
Cp4.1LG11	6201441	0.387173	0.556392	-0.169219	8.639355	0.005285	1.898445	0.989283	2046	174	62	0.597701	0.557471	0.396552	0.431034	0.661290	0.612903	0.322581	0.387097	0.196885	0.117538	-0.188728	-0.124397	8.211611	3.943933	0.001933	0.000472	1.819135	0.868592	0.888901	-0.061462
Cp4.1LG11	6301441	0.398289	0.550036	-0.151747	7.740309	0.004529	1.701204	0.790483	2011	174	62	0.597701	0.557471	0.396552	0.431034	0.661290	0.612903	0.322581	0.387097	0.196885	0.117538	-0.188728	-0.124397	8.211611	3.943933	0.001933	0.000472	1.819135	0.868592	0.888901	-0.061462
Cp4.1LG11	6401441	0.410992	0.542864	-0.131872	6.794872	0.003771	1.493794	0.581337	2121	174	62	0.597701	0.557471	0.396552	0.431034	0.661290	0.612903	0.322581	0.387097	0.196885	0.117538	-0.188728	-0.124397	8.211611	3.943933	0.001933	0.000472	1.819135	0.868592	0.888901	-0.061462
Cp4.1LG11	6501441	0.424675	0.535992	-0.111317	5.869456	0.003079	1.290869	0.376856	2109	174	62	0.597701	0.557471	0.396552	0.431034	0.661290	0.612903	0.322581	0.387097	0.196885	0.117538	-0.188728	-0.124397	8.211611	3.943933	0.001933	0.000472	1.819135	0.868592	0.888901	-0.061462
Cp4.1LG11	6601441	0.438465	0.530096	-0.091632	5.003429	0.002467	1.101036	0.185835	1994	177	62	0.587571	0.559322	0.401130	0.435028	0.661290	0.596774	0.338710	0.387097	0.194004	0.127847	-0.188354	-0.119008	7.661180	3.721355	0.001748	0.000410	1.685401	0.824162	0.754334	-0.106897
Cp4.1LG11	6701441	0.451008	0.525619	-0.074611	4.272097	0.001960	0.940761	0.024693	1987	183	63	0.595628	0.557377	0.409836	0.437158	0.666667	0.603175	0.349206	0.396825	0.180849	0.116316	-0.207651	-0.121780	7.810021	3.607394	0.001671	0.000376	1.735962	0.791837	0.800296	-0.143567
Cp4.1LG11	6801441	0.461696	0.523000	-0.061304	3.712181	0.001567	0.818024	-0.098794	1919	182	63	0.593407	0.560440	0.395604	0.439560	0.666667	0.603175	0.333333	0.396825	0.167888	0.111112	-0.206960	-0.125764	8.889325	3.727127	0.002256	0.000402	1.948203	0.819908	1.013061	-0.115205
Cp4.1LG11	6901441	0.470825	0.522549	-0.051724	3.296281	0.001266	0.726696	-0.190833	1784	185	63	0.589189	0.562162	0.394595	0.437838	0.650794	0.603175	0.317460	0.380952	0.180181	0.132218	-0.197426	-0.118061	8.104670	4.151021	0.001831	0.000494	1.789584	0.912400	0.853445	-0.023617
Cp4.1LG11	7001441	0.478037	0.523912	-0.045875	3.025320	0.001053	0.666956	-0.251258	1759	184	63	0.592391	0.554348	0.396739	0.434783	0.666667	0.603175	0.333333	0.396825	0.178831	0.114907	-0.195566	-0.124051	7.516232	3.865876	0.001550	0.000418	1.651986	0.842469	0.716243	-0.093215
Cp4.1LG11	7101441	0.483107	0.526235	-0.043127	2.882418	0.000918	0.635248	-0.283480	1739	183	63	0.595628	0.557377	0.409836	0.437158	0.666667	0.603175	0.349206	0.396825	0.180849	0.116316	-0.207651	-0.121780	7.810021	3.607394	0.001671	0.000376	1.735962	0.791837	0.800296	-0.143567
Cp4.1LG11	7201441	0.486450	0.528988	-0.042538	2.830639	0.000851	0.623664	-0.295081	1639	180	62	0.588889	0.561111	0.405556	0.438889	0.661290	0.612903	0.338710	0.403226	0.185663	0.120609	-0.183512	-0.120072	7.413288	3.624427	0.001623	0.000392	1.631232	0.798763	0.699229	-0.133190
Cp4.1LG11	7301441	0.488891	0.531945	-0.043055	2.827444	0.000827	0.622919	-0.295381	1586	179	62	0.597765	0.558659	0.402235	0.435754	0.677419	0.612903	0.354839	0.387097	0.181474	0.118850	-0.191385	-0.123175	7.675555	3.845169	0.001747	0.000441	1.685517	0.842939	0.753844	-0.088679
Cp4.1LG11	7401441	0.491521	0.535053	-0.043531	2.827915	0.000817	0.623076	-0.294333	1532	179	63	0.592179	0.558659	0.396648	0.435754	0.666667	0.603175	0.349206	0.396825	0.182407	0.121841	-0.187107	-0.120955	6.960296	3.851172	0.001404	0.000432	1.530434	0.849022	0.596208	-0.085178
Cp4.1LG11	7501441	0.494752	0.538530	-0.043778	2.825368	0.000813	0.622657	-0.293446	1481	179	62	0.597765	0.558659	0.402235	0.435754	0.677419	0.612903	0.354839	0.387097	0.181474	0.118850	-0.191385	-0.123175	7.675555	3.845169	0.001747	0.000441	1.685517	0.842939	0.753844	-0.088679
Cp4.1LG11	7601441	0.498696	0.542699	-0.044004	2.822186	0.000811	0.622193	-0.292300	1403	176	62	0.596591	0.562500	0.403409	0.431818	0.645161	0.596774	0.322581	0.387097	0.196297	0.126100	-0.184934	-0.125183	7.524619	4.041188	0.001695	0.000491	1.652673	0.885724	0.721946	-0.044949
Cp4.1LG11	7701441	0.503540	0.547863	-0.044324	2.815487	0.000809	0.621067	-0.291430	1382	175	62	0.588571	0.560000	0.405714	0.434286	0.645161	0.596774	0.354839	0.403226	0.165161	0.112074	-0.184332	-0.118802	7.183277	3.310182	0.001519	0.000331	1.587172	0.726367	0.656691	-0.203982
Cp4.1LG11	7801441	0.509058	0.553702	-0.044644	2.804079	0.000804	0.619026	-0.291091	1376	174	62	0.597701	0.557471	0.396552	0.431034	0.661290	0.612903	0.322581	0.387097	0.196885	0.117538	-0.188728	-0.124397	8.211611	3.943933	0.001933	0.000472	1.819135	0.868592	0.888901	-0.061462
Cp4.1LG11	7901441	0.514604	0.559210	-0.044605	2.784351	0.000794	0.615247	-0.292305	1505	174	62	0.597701	0.557471	0.396552	0.431034	0.661290	0.612903	0.322581	0.387097	0.196885	0.117538	-0.188728	-0.124397	8.211611	3.943933	0.001933	0.000472	1.819135	0.868592	0.888901	-0.061462
Cp4.1LG11	8001441	0.519553	0.563478	-0.043926	2.755638	0.000777	0.609532	-0.295465	1477	173	62	0.595376	0.554913	0.404624	0.433526	0.677419	0.612903	0.338710	0.387097	0.174529	0.114581	-0.210423	-0.127354	8.085996	3.741308	0.001961	0.000424	1.781337	0.826370	0.851536	-0.103374
Cp4.1LG11	8101441	0.524165	0.566753	-0.042588	2.720647	0.000759	0.602379	-0.299922	1472	163	60	0.601227	0.570552	0.398773	0.435583	0.666667	0.600000	0.333333	0.400000	0.188957	0.128425	-0.208282	-0.117894	7.593100	3.731275	0.001882	0.000444	1.671892	0.829410	0.750701	-0.091802
Cp4.1LG11	8201441	0.530177	0.570405	-0.040228	2.681357	0.000740	0.594113	-0.305297	1414	166	60	0.608434	0.560241	0.385542	0.427711	0.683333	0.600000	0.333333	0.400000	0.202812	0.110241	-0.216667	-0.127309	8.606575	3.608998	0.002380	0.000425	1.896545	0.792012	0.974271	-0.130147
Cp4.1LG11	8301441	0.538360	0.574703	-0.036343	2.637465	0.000718	0.584610	-0.312397	1383	163	60	0.601227	0.570552	0.398773	0.435583	0.666667	0.600000	0.333333	0.400000	0.188957	0.128425	-0.208282	-0.117894	7.593100	3.731275	0.001882	0.000444	1.671892	0.829410	0.750701	-0.091802
Cp4.1LG11	8401441	0.548186	0.579492	-0.031306	2.581719	0.000689	0.572374	-0.322879	1224	162	59	0.598765	0.567901	0.395062	0.432099	0.661017	0.593220	0.338983	0.389831	0.199624	0.130257	-0.190312	-0.125654	7.412259	3.898085	0.001849	0.000511	1.628375	0.862997	0.710213	-0.055179
Cp4.1LG11	8501441	0.558494	0.584838	-0.026344	2.528355	0.000656	0.560626	-0.333500	1183	163	59	0.607362	0.564417	0.392638	0.429448	0.677966	0.610169	0.322034	0.389831	0.207029	0.125506	-0.202350	-0.133097	8.202199	4.012167	0.002239	0.000531	1.797646	0.884578	0.879144	-0.033880
Cp4.1LG11	8601441	0.567540	0.590471	-0.022931	2.498701	0.000631	0.554032	-0.339685	1177	163	59	0.607362	0.564417	0.392638	0.429448	0.677966	0.610169	0.322034	0.389831	0.207029	0.125506	-0.202350	-0.133097	8.202199	4.012167	0.002239	0.000531	1.797646	0.884578	0.879144	-0.033880
Cp4.1LG11	8701441	0.574527	0.595906	-0.021379	2.497797	0.000617	0.553694	-0.340123	1088	157	59	0.592357	0.560510	0.394904	0.433121	0.644068	0.610169	0.338983	0.406780	0.177048	0.115513	-0.179207	-0.121775	5.770831	3.080600	0.001132	0.000328	1.275576	0.677943	0.359196	-0.238342
Cp4.1LG11	8801441	0.579855	0.600694	-0.020839	2.517148	0.000612	0.557755	-0.336443	1032	159	58	0.597484	0.559748	0.389937	0.427673	0.672414	0.620690	0.310345	0.396552	0.205378	0.122425	-0.191174	-0.131750	9.036919	3.913990	0.002746	0.000518	2.000134	0.852874	1.085581	-0.061448
Cp4.1LG11	8901441	0.583744	0.604243	-0.020499	2.545554	0.000615	0.563719	-0.331186	1041	159	58	0.597484	0.559748	0.389937	0.427673	0.672414	0.620690	0.310345	0.396552	0.205378	0.122425	-0.191174	-0.131750	9.036919	3.913990	0.002746	0.000518	2.000134	0.852874	1.085581	-0.061448
Cp4.1LG11	9001441	0.586117	0.605923	-0.019806	2.568942	0.000622	0.568431	-0.327596	917	161	59	0.602484	0.565217	0.385093	0.428571	0.661017	0.610169	0.338983	0.389831	0.201916	0.124539	-0.175386	-0.122855	7.541097	4.055365	0.001918	0.000554	1.659582	0.892764	0.741755	-0.024983
Cp4.1LG11	9101441	0.587860	0.606114	-0.018255	2.579363	0.000628	0.570155	-0.327224	858	161	59	0.602484	0.565217	0.385093	0.428571	0.661017	0.610169	0.338983	0.389831	0.201916	0.124539	-0.175386	-0.122855	7.541097	4.055365	0.001918	0.000554	1.659582	0.892764	0.741755	-0.024983
Cp4.1LG11	9201441	0.589597	0.605308	-0.015711	2.576903	0.000633	0.569016	-0.329645	829	162	58	0.580247	0.555556	0.395062	0.432099	0.672414	0.603448	0.327586	0.379310	0.199447	0.124308	-0.203278	-0.123244	7.135120	3.882379	0.001751	0.000513	1.573051	0.850231	0.657545	-0.065240
Cp4.1LG11	9301441	0.591568	0.604015	-0.012447	2.559674	0.000633	0.564705	-0.335093	745	165	59	0.587879	0.557576	0.393939	0.436364	0.677966	0.610169	0.338983	0.389831	0.188290	0.115665	-0.189523	-0.125321	6.797793	3.454151	0.001538	0.000396	1.491314	0.765772	0.572122	-0.153454
Cp4.1LG11	9401441	0.593810	0.602466	-0.008655	2.528677	0.000628	0.557498	-0.343353	744	165	59	0.587879	0.557576	0.393939	0.436364	0.677966	0.610169	0.338983	0.389831	0.188290	0.115665	-0.189523	-0.125321	6.797793	3.454151	0.001538	0.000396	1.491314	0.765772	0.572122	-0.153454
Cp4.1LG11	9501441	0.596156	0.600507	-0.004350	2.485945	0.000622	0.547804	-0.354046	732	165	59	0.587879	0.557576	0.393939	0.436364	0.677966	0.610169	0.338983	0.389831	0.188290	0.115665	-0.189523	-0.125321	6.797793	3.454151	0.001538	0.000396	1.491314	0.765772	0.572122	-0.153454
Cp4.1LG11	9601441	0.598497	0.598065	0.000432	2.438474	0.000619	0.537050	-0.365924	665	168	59	0.595238	0.559524	0.398810	0.428571	0.661017	0.610169	0.338983	0.389831	0.188458	0.118846	-0.198548	-0.131659	7.277416	3.923708	0.001749	0.000507	1.598751	0.868662	0.678521	-0.051583
Cp4.1LG11	9701441	0.600342	0.595071	0.005271	2.403958	0.000630	0.529007	-0.375536	665	168	59	0.595238	0.559524	0.398810	0.428571	0.661017	0.610169	0.338983	0.389831	0.188458	0.118846	-0.198548	-0.131659	7.277416	3.923708	0.001749	0.000507	1.598751	0.868662	0.678521	-0.051583
Cp4.1LG11	9801441	0.600398	0.591357	0.009041	2.409478	0.000669	0.529535	-0.377199	625	170	59	0.588235	0.564706	0.394118	0.435294	0.661017	0.610169	0.322034	0.406780	0.197009	0.123330	-0.189731	-0.127816	8.443267	3.714216	0.002306	0.000456	1.863390	0.816115	0.942412	-0.104731
Cp4.1LG14	18809	0.647169	0.401119	0.246051	12.676890	0.009228	2.782615	1.891537	451	138	58	0.608696	0.572464	0.391304	0.427536	0.655172	0.603448	0.327586	0.396552	0.194153	0.138681	-0.207647	-0.127936	8.143007	3.958478	0.002402	0.000591	1.803936	0.867418	0.897992	-0.038310
Cp4.1LG14	118809	0.647434	0.403579	0.243854	12.461338	0.009042	2.735200	1.844619	463	140	58	0.607143	0.571429	0.385714	0.428571	0.655172	0.603448	0.327586	0.396552	0.196798	0.124877	-0.205172	-0.129064	7.455373	3.830154	0.002080	0.000554	1.637706	0.843166	0.731007	-0.063499
Cp4.1LG14	218809	0.647227	0.405611	0.241616	12.251335	0.008847	2.688995	1.798688	543	139	59	0.604317	0.568345	0.388489	0.424460	0.661017	0.610169	0.338983	0.389831	0.195464	0.123522	-0.214486	-0.139983	7.651714	3.917480	0.002136	0.000561	1.687255	0.861076	0.778373	-0.047709
Cp4.1LG14	318809	0.646749	0.407073	0.239677	12.070354	0.008665	2.649189	1.758949	577	140	58	0.607143	0.571429	0.385714	0.428571	0.655172	0.603448	0.327586	0.396552	0.196798	0.124877	-0.205172	-0.129064	7.455373	3.830154	0.002080	0.000554	1.637706	0.843166	0.731007	-0.063499
Cp4.1LG14	418809	0.646139	0.407733	0.238406	11.939864	0.008511	2.620573	1.730228	628	142	58	0.605634	0.563380	0.380282	0.429577	0.672414	0.603448	0.344828	0.396552	0.170714	0.127003	-0.213939	-0.132346	7.678708	3.810815	0.002085	0.000544	1.680986	0.839016	0.773431	-0.068583
Cp4.1LG14	518809	0.645587	0.407668	0.237918	11.865062	0.008402	2.604295	1.713788	668	142	58	0.605634	0.563380	0.380282	0.429577	0.672414	0.603448	0.344828	0.396552	0.170714	0.127003	-0.213939	-0.132346	7.678708	3.810815	0.002085	0.000544	1.680986	0.839016	0.773431	-0.068583
Cp4.1LG14	618809	0.645349	0.406783	0.238566	11.879140	0.008405	2.607639	1.716996	692	143	58	0.608392	0.566434	0.391608	0.426573	0.655172	0.603448	0.327586	0.396552	0.197372	0.127924	-0.187124	-0.131662	6.882382	3.818249	0.001728	0.000543	1.516418	0.838540	0.608408	-0.069441
Cp4.1LG14	718809	0.645422	0.405232	0.240190	11.980553	0.008535	2.630214	1.739483	736	141	58	0.609929	0.567376	0.382979	0.425532	0.655172	0.603448	0.344828	0.396552	0.202250	0.124236	-0.199193	-0.129250	7.999332	3.644624	0.002363	0.000500	1.753698	0.806310	0.846563	-0.100906
Cp4.1LG14	818809	0.645547	0.403144	0.242403	12.131097	0.008756	2.663611	1.772925	876	141	58	0.609929	0.567376	0.382979	0.425532	0.655172	0.603448	0.344828	0.396552	0.202250	0.124236	-0.199193	-0.129250	7.999332	3.644624	0.002363	0.000500	1.753698	0.806310	0.846563	-0.100906
Cp4.1LG14	918809	0.645641	0.399707	0.245934	12.392051	0.009147	2.721435	1.830850	977	144	58	0.604167	0.562500	0.388889	0.423611	0.672414	0.620690	0.327586	0.396552	0.215039	0.117577	-0.210968	-0.131705	8.093202	3.797864	0.002387	0.000531	1.786078	0.840226	0.877537	-0.068243
Cp4.1LG14	1018809	0.645910	0.393893	0.252017	12.895886	0.009873	2.833042	1.942348	1065	148	58	0.601351	0.567568	0.398649	0.432432	0.655172	0.603448	0.344828	0.396552	0.195713	0.129078	-0.184529	-0.126748	6.554381	3.808498	0.001560	0.000526	1.443324	0.842585	0.533164	-0.067566
Cp4.1LG14	1118809	0.646344	0.385803	0.260542	13.655301	0.010878	3.001034	2.109726	1070	149	58	0.597315	0.563758	0.389262	0.429530	0.655172	0.603448	0.327586	0.379310	0.194978	0.123120	-0.181555	-0.123120	6.433517	3.526445	0.001473	0.000443	1.422790	0.782995	0.512164	-0.127592
Cp4.1LG14	1218809	0.646921	0.376871	0.270050	14.542261	0.011946	3.196924	2.304470	1106	152	58	0.605263	0.572368	0.401316	0.427632	0.655172	0.603448	0.344828	0.396552	0.219374	0.126588	-0.182395	-0.127269	9.164018	3.932518	0.002833	0.000556	2.022390	0.867523	1.110590	-0.044212
Cp4.1LG14	1318809	0.647624	0.368827	0.278797	15.383842	0.012877	3.382491	2.488705	1123	152	58	0.605263	0.572368	0.401316	0.427632	0.655172	0.603448	0.344828	0.396552	0.219374	0.126588	-0.182395	-0.127269	9.164018	3.932518	0.002833	0.000556	2.022390	0.867523	1.110590	-0.044212
Cp4.1LG14	1418809	0.648525	0.362662	0.285863	16.070628	0.013608	3.533674	2.638946	1101	153	58	0.601307	0.568627	0.398693	0.437908	0.672414	0.620690	0.344828	0.396552	0.179175	0.126324	-0.208362	-0.122155	7.321855	3.672870	0.001905	0.000484	1.617248	0.809725	0.705033	-0.102422
Cp4.1LG14	1518809	0.649787	0.358209	0.291578	16.636427	0.014217	3.657929	2.762735	1063	156	58	0.596154	0.564103	0.397436	0.435897	0.672414	0.603448	0.344828	0.379310	0.206012	0.126658	-0.214854	-0.122679	8.826878	3.794703	0.002666	0.000510	1.930054	0.833085	1.016795	-0.080150
Cp4.1LG14	1618809	0.650890	0.354604	0.296286	17.125437	0.014751	3.765073	2.869641	1022	157	58	0.592357	0.560510	0.407643	0.433121	0.655172	0.603448	0.344828	0.379310	0.196573	0.133978	-0.177465	-0.123875	7.408105	3.601577	0.001919	0.000450	1.632784	0.794963	0.719083	-0.118645
Cp4.1LG14	1718809	0.651439	0.351678	0.299762	17.511390	0.015175	3.849466	2.953947	1013	157	58	0.592357	0.560510	0.407643	0.433121	0.655172	0.603448	0.344828	0.379310	0.196573	0.133978	-0.177465	-0.123875	7.408105	3.601577	0.001919	0.000450	1.632784	0.794963	0.719083	-0.118645
Cp4.1LG14	1818809	0.651431	0.349308	0.302124	17.798533	0.015492	3.912179	3.016618	984	160	58	0.600000	0.562500	0.393750	0.437500	0.689655	0.603448	0.327586	0.396552	0.191164	0.128448	-0.202155	-0.122198	7.082682	3.902720	0.001721	0.000533	1.564916	0.860972	0.650088	-0.053765
